mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53373768,20,20386,2021,12,2,0,17
53373772,20,20386,2021,12,0,0,63
53373772,20,20386,2021,12,0,1,32
53373772,20,20386,2021,12,0,2,52
53373772,20,20386,2021,12,1,0,205
53373772,20,20386,2021,12,1,1,44
53373772,20,20386,2021,12,1,2,104
53373772,20,20386,2021,12,2,0,168
53373772,20,20386,2021,12,2,1,40
53373772,20,20386,2021,12,2,2,91
53373773,20,20386,2021,12,0,0,107
53373773,20,20386,2021,12,0,1,110
53373773,20,20386,2021,12,0,2,112
53373773,20,20386,2021,12,1,0,48
53373773,20,20386,2021,12,1,1,84
53373773,20,20386,2021,12,1,2,65
53373773,20,20386,2021,12,2,0,63
53373773,20,20386,2021,12,2,1,91
53373773,20,20386,2021,12,2,2,77
53373774,20,20386,2021,12,1,0,18
53373774,20,20386,2021,12,2,0,14
53373775,20,20386,2021,12,0,0,28
53373775,20,20386,2021,12,0,2,15
53373775,20,20386,2021,12,1,0,39
53373775,20,20386,2021,12,1,2,28
53373775,20,20386,2021,12,2,0,36
53373775,20,20386,2021,12,2,2,25
53373776,20,20386,2021,12,0,0,108
53373776,20,20386,2021,12,0,2,64
53373776,20,20386,2021,12,1,0,20
53373776,20,20386,2021,12,1,2,11
53373776,20,20386,2021,12,2,0,43
53373776,20,20386,2021,12,2,2,25
53373784,20,20386,2021,12,0,0,146
53373784,20,20386,2021,12,0,1,327
53373784,20,20386,2021,12,0,2,234
53373784,20,20386,2021,12,1,0,87
53373784,20,20386,2021,12,1,1,327
53373784,20,20386,2021,12,1,2,198
53373784,20,20386,2021,12,2,0,102
53373784,20,20386,2021,12,2,1,327
53373784,20,20386,2021,12,2,2,207
53373785,20,20386,2021,12,0,0,70
53373785,20,20386,2021,12,0,1,36
53373785,20,20386,2021,12,0,2,52
53373785,20,20386,2021,12,1,0,32
53373785,20,20386,2021,12,1,1,18
53373785,20,20386,2021,12,1,2,27
53373785,20,20386,2021,12,2,0,42
53373785,20,20386,2021,12,2,1,23
53373785,20,20386,2021,12,2,2,33
53373787,20,20386,2021,12,0,0,18
53383080,20,20386,2021,12,0,0,38
53383080,20,20386,2021,12,0,1,15
53383080,20,20386,2021,12,0,2,22
53383080,20,20386,2021,12,2,0,10
53374791,20,20388,2021,12,0,0,487
53374791,20,20388,2021,12,0,1,269
53374791,20,20388,2021,12,0,2,331
53374791,20,20388,2021,12,1,0,561
53374791,20,20388,2021,12,1,1,164
53374791,20,20388,2021,12,1,2,316
53374791,20,20388,2021,12,2,0,542
53374791,20,20388,2021,12,2,1,191
53374791,20,20388,2021,12,2,2,320
53375626,20,20388,2021,12,0,2,15
53375626,20,20388,2021,12,1,0,11
53375626,20,20388,2021,12,2,0,10
53375635,20,20388,2021,12,0,0,219
53375635,20,20388,2021,12,0,2,85
53375635,20,20388,2021,12,1,0,89
53375635,20,20388,2021,12,1,1,79
53375635,20,20388,2021,12,1,2,78
53375635,20,20388,2021,12,2,0,123
53375635,20,20388,2021,12,2,1,61
53375635,20,20388,2021,12,2,2,80
53375644,20,20388,2021,12,0,0,18
53375644,20,20388,2021,12,2,0,11
53375702,20,20388,2021,12,0,0,31
53375702,20,20388,2021,12,0,1,30
53375702,20,20388,2021,12,0,2,20
53375702,20,20388,2021,12,1,0,165
53375702,20,20388,2021,12,1,1,37
53375702,20,20388,2021,12,1,2,124
53375702,20,20388,2021,12,2,0,130
53375702,20,20388,2021,12,2,1,35
53375702,20,20388,2021,12,2,2,97
53375703,20,20388,2021,12,0,0,482
53375703,20,20388,2021,12,0,1,335
53375703,20,20388,2021,12,0,2,380
53375703,20,20388,2021,12,1,0,724
53375703,20,20388,2021,12,1,1,559
53375703,20,20388,2021,12,1,2,630
53375703,20,20388,2021,12,2,0,661
53375703,20,20388,2021,12,2,1,501
53375703,20,20388,2021,12,2,2,565
53375704,20,20388,2021,12,0,0,119
53375704,20,20388,2021,12,0,1,362
53375704,20,20388,2021,12,0,2,226
53375704,20,20388,2021,12,1,0,126
53375704,20,20388,2021,12,1,1,435
53375704,20,20388,2021,12,1,2,272
53375704,20,20388,2021,12,2,0,124
53375704,20,20388,2021,12,2,1,416
53375704,20,20388,2021,12,2,2,260
53375705,20,20388,2021,12,0,0,372
53375705,20,20388,2021,12,0,1,210
53375705,20,20388,2021,12,0,2,254
53375705,20,20388,2021,12,1,0,229
53375705,20,20388,2021,12,1,1,46
53375705,20,20388,2021,12,1,2,139
53375705,20,20388,2021,12,2,0,266
53375705,20,20388,2021,12,2,1,89
53375705,20,20388,2021,12,2,2,169
53375706,20,20388,2021,12,0,0,235
53375706,20,20388,2021,12,0,1,125
53375706,20,20388,2021,12,0,2,153
53375706,20,20388,2021,12,1,0,745
53375706,20,20388,2021,12,1,1,249
53375706,20,20388,2021,12,1,2,457
53375706,20,20388,2021,12,2,0,613
53375706,20,20388,2021,12,2,1,217
53375706,20,20388,2021,12,2,2,379
53375713,20,20388,2021,12,0,0,602
53375713,20,20388,2021,12,0,1,513
53375713,20,20388,2021,12,0,2,599
53375713,20,20388,2021,12,1,0,566
53375713,20,20388,2021,12,1,1,579
53375713,20,20388,2021,12,1,2,596
53375713,20,20388,2021,12,2,0,575
53375713,20,20388,2021,12,2,1,562
53375713,20,20388,2021,12,2,2,597
53375714,20,20388,2021,12,0,0,753
53375714,20,20388,2021,12,0,1,828
53375714,20,20388,2021,12,0,2,834
53375714,20,20388,2021,12,1,0,622
53375714,20,20388,2021,12,1,1,722
53375714,20,20388,2021,12,1,2,668
53375714,20,20388,2021,12,2,0,656
53375714,20,20388,2021,12,2,1,750
53375714,20,20388,2021,12,2,2,710
53375715,20,20388,2021,12,0,0,1752
53375715,20,20388,2021,12,0,1,1879
53375715,20,20388,2021,12,0,2,1849
53375715,20,20388,2021,12,1,0,1746
53375715,20,20388,2021,12,1,1,1877
53375715,20,20388,2021,12,1,2,1829
53375715,20,20388,2021,12,2,0,1747
53375715,20,20388,2021,12,2,1,1878
53375715,20,20388,2021,12,2,2,1834
53375723,20,20388,2021,12,0,0,218
53375723,20,20388,2021,12,0,1,346
53375723,20,20388,2021,12,0,2,312
53375723,20,20388,2021,12,1,0,199
53375723,20,20388,2021,12,1,1,440
53375723,20,20388,2021,12,1,2,364
53375723,20,20388,2021,12,2,0,204
53375723,20,20388,2021,12,2,1,415
53375723,20,20388,2021,12,2,2,351
53375724,20,20388,2021,12,0,0,966
53375724,20,20388,2021,12,0,1,1040
53375724,20,20388,2021,12,0,2,1035
53375724,20,20388,2021,12,1,0,1081
53375724,20,20388,2021,12,1,1,1091
53375724,20,20388,2021,12,1,2,1109
53375724,20,20388,2021,12,2,0,1051
53375724,20,20388,2021,12,2,1,1078
53375724,20,20388,2021,12,2,2,1090
53375725,20,20388,2021,12,0,0,2136
53375725,20,20388,2021,12,0,1,2423
53375725,20,20388,2021,12,0,2,2301
53375725,20,20388,2021,12,1,0,1778
53375725,20,20388,2021,12,1,1,1898
53375725,20,20388,2021,12,1,2,1879
53375725,20,20388,2021,12,2,0,1870
53375725,20,20388,2021,12,2,1,2033
53375725,20,20388,2021,12,2,2,1988
53375726,20,20388,2021,12,1,0,41
53375726,20,20388,2021,12,1,2,13
53375726,20,20388,2021,12,2,0,32
53375726,20,20388,2021,12,2,2,11
53375744,20,20388,2021,12,0,0,101
53375744,20,20388,2021,12,0,1,70
53375744,20,20388,2021,12,0,2,69
53375744,20,20388,2021,12,1,0,159
53375744,20,20388,2021,12,1,1,68
53375744,20,20388,2021,12,1,2,115
53375744,20,20388,2021,12,2,0,144
53375744,20,20388,2021,12,2,1,69
53375744,20,20388,2021,12,2,2,103
53372793,20,20402,2021,12,0,0,93
53372793,20,20402,2021,12,0,1,78
53372793,20,20402,2021,12,0,2,64
53372793,20,20402,2021,12,1,0,203
53372793,20,20402,2021,12,1,1,61
53372793,20,20402,2021,12,1,2,133
53372793,20,20402,2021,12,2,0,175
53372793,20,20402,2021,12,2,1,65
53372793,20,20402,2021,12,2,2,115
53372794,20,20402,2021,12,0,1,53
53372794,20,20402,2021,12,0,2,17
53372794,20,20402,2021,12,2,1,14
53372795,20,20402,2021,12,1,0,11
53372796,20,20402,2021,12,1,0,10
53372796,20,20402,2021,12,1,1,12
53373629,20,20402,2021,12,1,0,10
53373639,20,20402,2021,12,0,0,182
53373639,20,20402,2021,12,0,1,308
53373639,20,20402,2021,12,0,2,246
53373639,20,20402,2021,12,1,0,180
53373639,20,20402,2021,12,1,1,287
53373639,20,20402,2021,12,1,2,230
53373639,20,20402,2021,12,2,0,181
53373639,20,20402,2021,12,2,1,292
53373639,20,20402,2021,12,2,2,234
53373702,20,20402,2021,12,0,0,1457
53373702,20,20402,2021,12,0,1,1727
53373702,20,20402,2021,12,0,2,1517
53373702,20,20402,2021,12,1,0,840
53373702,20,20402,2021,12,1,1,1373
53373702,20,20402,2021,12,1,2,1126
53373702,20,20402,2021,12,2,0,999
53373702,20,20402,2021,12,2,1,1465
53373702,20,20402,2021,12,2,2,1227
53373703,20,20402,2021,12,0,0,83
53373703,20,20402,2021,12,0,1,198
53373703,20,20402,2021,12,0,2,149
53373703,20,20402,2021,12,1,0,190
53373703,20,20402,2021,12,1,1,129
53373703,20,20402,2021,12,1,2,176
53373703,20,20402,2021,12,2,0,162
53373703,20,20402,2021,12,2,1,147
53373703,20,20402,2021,12,2,2,169
53373704,20,20402,2021,12,0,0,117
53373704,20,20402,2021,12,0,1,158
53373704,20,20402,2021,12,0,2,184
53373704,20,20402,2021,12,1,0,60
53373704,20,20402,2021,12,1,1,253
53373704,20,20402,2021,12,1,2,179
53373704,20,20402,2021,12,2,0,74
53373704,20,20402,2021,12,2,1,228
53373704,20,20402,2021,12,2,2,181
53373705,20,20402,2021,12,1,1,12
53373706,20,20402,2021,12,0,0,101
53373706,20,20402,2021,12,0,1,41
53373706,20,20402,2021,12,0,2,79
53373706,20,20402,2021,12,1,0,58
53373706,20,20402,2021,12,1,1,53
53373706,20,20402,2021,12,1,2,59
53373706,20,20402,2021,12,2,0,69
53373706,20,20402,2021,12,2,1,50
53373706,20,20402,2021,12,2,2,64
53373710,20,20402,2021,12,0,0,39
53373710,20,20402,2021,12,0,1,15
53373710,20,20402,2021,12,0,2,31
53373710,20,20402,2021,12,1,0,52
53373710,20,20402,2021,12,1,1,26
53373710,20,20402,2021,12,1,2,36
53373710,20,20402,2021,12,2,0,49
53373710,20,20402,2021,12,2,1,23
53373710,20,20402,2021,12,2,2,35
53373711,20,20402,2021,12,0,0,240
53373711,20,20402,2021,12,0,1,271
53373711,20,20402,2021,12,0,2,261
53373711,20,20402,2021,12,1,0,154
53373711,20,20402,2021,12,1,1,243
53373711,20,20402,2021,12,1,2,189
53373711,20,20402,2021,12,2,0,176
53373711,20,20402,2021,12,2,1,250
53373711,20,20402,2021,12,2,2,208
53373712,20,20402,2021,12,0,0,1126
53373712,20,20402,2021,12,0,1,850
53373712,20,20402,2021,12,0,2,1030
53373712,20,20402,2021,12,1,0,1317
53373712,20,20402,2021,12,1,1,1159
53373712,20,20402,2021,12,1,2,1210
53373712,20,20402,2021,12,2,0,1268
53373712,20,20402,2021,12,2,1,1079
53373712,20,20402,2021,12,2,2,1164
53373713,20,20402,2021,12,0,0,1640
53373713,20,20402,2021,12,0,1,1239
53373713,20,20402,2021,12,0,2,1450
53373713,20,20402,2021,12,1,0,1636
53373713,20,20402,2021,12,1,1,1320
53373713,20,20402,2021,12,1,2,1432
53373713,20,20402,2021,12,2,0,1637
53373713,20,20402,2021,12,2,1,1299
53373713,20,20402,2021,12,2,2,1437
53373714,20,20402,2021,12,0,0,333
53373714,20,20402,2021,12,0,1,371
53373714,20,20402,2021,12,0,2,337
53373714,20,20402,2021,12,1,0,326
53373714,20,20402,2021,12,1,1,300
53373714,20,20402,2021,12,1,2,316
53373714,20,20402,2021,12,2,0,328
53373714,20,20402,2021,12,2,1,319
53373714,20,20402,2021,12,2,2,321
53373715,20,20402,2021,12,0,0,311
53373715,20,20402,2021,12,0,1,308
53373715,20,20402,2021,12,0,2,300
53373715,20,20402,2021,12,1,0,58
53373715,20,20402,2021,12,1,1,300
53373715,20,20402,2021,12,1,2,176
53373715,20,20402,2021,12,2,0,124
53373715,20,20402,2021,12,2,1,302
53373715,20,20402,2021,12,2,2,208
53373720,20,20402,2021,12,0,0,43
53373720,20,20402,2021,12,0,2,35
53373720,20,20402,2021,12,1,0,111
53373720,20,20402,2021,12,1,1,17
53373720,20,20402,2021,12,1,2,50
53373720,20,20402,2021,12,2,0,94
53373720,20,20402,2021,12,2,1,15
53373720,20,20402,2021,12,2,2,46
53373721,20,20402,2021,12,0,0,226
53373721,20,20402,2021,12,0,1,35
53373721,20,20402,2021,12,0,2,151
53373721,20,20402,2021,12,1,0,188
53373721,20,20402,2021,12,1,1,114
53373721,20,20402,2021,12,1,2,140
53373721,20,20402,2021,12,2,0,198
53373721,20,20402,2021,12,2,1,94
53373721,20,20402,2021,12,2,2,143
53373722,20,20402,2021,12,0,0,1050
53373722,20,20402,2021,12,0,1,1670
53373722,20,20402,2021,12,0,2,1475
53373722,20,20402,2021,12,1,0,1362
53373722,20,20402,2021,12,1,1,2103
53373722,20,20402,2021,12,1,2,1790
53373722,20,20402,2021,12,2,0,1282
53373722,20,20402,2021,12,2,1,1991
53373722,20,20402,2021,12,2,2,1708
53373723,20,20402,2021,12,0,0,1005
53373723,20,20402,2021,12,0,1,1591
53373723,20,20402,2021,12,0,2,1241
53373723,20,20402,2021,12,1,0,930
53373723,20,20402,2021,12,1,1,1809
53373723,20,20402,2021,12,1,2,1384
53373723,20,20402,2021,12,2,0,949
53373723,20,20402,2021,12,2,1,1753
53373723,20,20402,2021,12,2,2,1347
53373727,20,20402,2021,12,1,0,33
53373727,20,20402,2021,12,1,1,22
53373727,20,20402,2021,12,1,2,27
53373727,20,20402,2021,12,2,0,26
53373727,20,20402,2021,12,2,1,16
53373727,20,20402,2021,12,2,2,21
53373730,20,20402,2021,12,0,0,265
53373730,20,20402,2021,12,0,1,252
53373730,20,20402,2021,12,0,2,280
53373730,20,20402,2021,12,1,0,162
53373730,20,20402,2021,12,1,1,114
53373730,20,20402,2021,12,1,2,134
53373730,20,20402,2021,12,2,0,189
53373730,20,20402,2021,12,2,1,150
53373730,20,20402,2021,12,2,2,172
53373731,20,20402,2021,12,0,0,240
53373731,20,20402,2021,12,0,1,320
53373731,20,20402,2021,12,0,2,280
53373731,20,20402,2021,12,1,0,100
53373731,20,20402,2021,12,1,1,315
53373731,20,20402,2021,12,1,2,201
53373731,20,20402,2021,12,2,0,136
53373731,20,20402,2021,12,2,1,316
53373731,20,20402,2021,12,2,2,222
53373732,20,20402,2021,12,0,0,709
53373732,20,20402,2021,12,0,1,683
53373732,20,20402,2021,12,0,2,624
53373732,20,20402,2021,12,1,0,315
53373732,20,20402,2021,12,1,1,472
53373732,20,20402,2021,12,1,2,428
53373732,20,20402,2021,12,2,0,416
53373732,20,20402,2021,12,2,1,527
53373732,20,20402,2021,12,2,2,479
53373740,20,20402,2021,12,0,0,32
53373740,20,20402,2021,12,0,1,14
53373740,20,20402,2021,12,0,2,22
53373740,20,20402,2021,12,1,0,14
53373740,20,20402,2021,12,2,0,19
53373740,20,20402,2021,12,2,2,12
53373741,20,20402,2021,12,0,0,490
53373741,20,20402,2021,12,0,1,515
53373741,20,20402,2021,12,0,2,520
53373741,20,20402,2021,12,1,0,294
53373741,20,20402,2021,12,1,1,474
53373741,20,20402,2021,12,1,2,389
53373741,20,20402,2021,12,2,0,344
53373741,20,20402,2021,12,2,1,484
53373741,20,20402,2021,12,2,2,423
53373742,20,20402,2021,12,0,0,221
53373742,20,20402,2021,12,0,1,349
53373742,20,20402,2021,12,0,2,309
53373742,20,20402,2021,12,1,0,292
53373742,20,20402,2021,12,1,1,487
53373742,20,20402,2021,12,1,2,406
53373742,20,20402,2021,12,2,0,274
53373742,20,20402,2021,12,2,1,451
53373742,20,20402,2021,12,2,2,381
53373751,20,20402,2021,12,0,0,177
53373751,20,20402,2021,12,0,1,264
53373751,20,20402,2021,12,0,2,264
53373751,20,20402,2021,12,1,0,340
53373751,20,20402,2021,12,1,1,209
53373751,20,20402,2021,12,1,2,298
53373751,20,20402,2021,12,2,0,298
53373751,20,20402,2021,12,2,1,223
53373751,20,20402,2021,12,2,2,289
53373761,20,20402,2021,12,0,0,148
53373761,20,20402,2021,12,0,1,528
53373761,20,20402,2021,12,0,2,364
53373761,20,20402,2021,12,1,0,171
53373761,20,20402,2021,12,1,1,556
53373761,20,20402,2021,12,1,2,359
53373761,20,20402,2021,12,2,0,165
53373761,20,20402,2021,12,2,1,549
53373761,20,20402,2021,12,2,2,360
53372649,20,20403,2021,12,0,0,1345
53372649,20,20403,2021,12,0,1,1063
53372649,20,20403,2021,12,0,2,1235
53372649,20,20403,2021,12,1,0,1245
53372649,20,20403,2021,12,1,1,1156
53372649,20,20403,2021,12,1,2,1208
53372649,20,20403,2021,12,2,0,1271
53372649,20,20403,2021,12,2,1,1132
53372649,20,20403,2021,12,2,2,1215
53372658,20,20403,2021,12,0,0,962
53372658,20,20403,2021,12,0,1,995
53372658,20,20403,2021,12,0,2,937
53372658,20,20403,2021,12,1,0,409
53372658,20,20403,2021,12,1,1,868
53372658,20,20403,2021,12,1,2,665
53372658,20,20403,2021,12,2,0,552
53372658,20,20403,2021,12,2,1,901
53372658,20,20403,2021,12,2,2,735
53372659,20,20403,2021,12,0,0,1482
53372659,20,20403,2021,12,0,1,2127
53372659,20,20403,2021,12,0,2,1855
53372659,20,20403,2021,12,1,0,1299
53372659,20,20403,2021,12,1,1,1879
53372659,20,20403,2021,12,1,2,1596
53372659,20,20403,2021,12,2,0,1346
53372659,20,20403,2021,12,2,1,1943
53372659,20,20403,2021,12,2,2,1663
53372667,20,20403,2021,12,0,0,140
53372667,20,20403,2021,12,0,1,239
53372667,20,20403,2021,12,0,2,224
53372667,20,20403,2021,12,1,0,125
53372667,20,20403,2021,12,1,1,235
53372667,20,20403,2021,12,1,2,205
53372667,20,20403,2021,12,2,0,129
53372667,20,20403,2021,12,2,1,236
53372667,20,20403,2021,12,2,2,210
53372668,20,20403,2021,12,0,0,429
53372668,20,20403,2021,12,0,1,773
53372668,20,20403,2021,12,0,2,648
53372668,20,20403,2021,12,1,0,405
53372668,20,20403,2021,12,1,1,813
53372668,20,20403,2021,12,1,2,633
53372668,20,20403,2021,12,2,0,411
53372668,20,20403,2021,12,2,1,803
53372668,20,20403,2021,12,2,2,637
53372669,20,20403,2021,12,0,0,1067
53372669,20,20403,2021,12,0,1,1468
53372669,20,20403,2021,12,0,2,1266
53372669,20,20403,2021,12,1,0,721
53372669,20,20403,2021,12,1,1,1369
53372669,20,20403,2021,12,1,2,1034
53372669,20,20403,2021,12,2,0,810
53372669,20,20403,2021,12,2,1,1394
53372669,20,20403,2021,12,2,2,1094
53372677,20,20403,2021,12,0,0,25
53372677,20,20403,2021,12,0,2,15
53372677,20,20403,2021,12,1,0,56
53372677,20,20403,2021,12,1,2,30
53372677,20,20403,2021,12,2,0,48
53372677,20,20403,2021,12,2,2,26
53372678,20,20403,2021,12,0,0,569
53372678,20,20403,2021,12,0,1,496
53372678,20,20403,2021,12,0,2,540
53372678,20,20403,2021,12,1,0,340
53372678,20,20403,2021,12,1,1,477
53372678,20,20403,2021,12,1,2,399
53372678,20,20403,2021,12,2,0,399
53372678,20,20403,2021,12,2,1,482
53372678,20,20403,2021,12,2,2,435
53372679,20,20403,2021,12,0,0,312
53372679,20,20403,2021,12,0,1,359
53372679,20,20403,2021,12,0,2,367
53372679,20,20403,2021,12,1,0,212
53372679,20,20403,2021,12,1,1,314
53372679,20,20403,2021,12,1,2,300
53372679,20,20403,2021,12,2,0,238
53372679,20,20403,2021,12,2,1,325
53372679,20,20403,2021,12,2,2,317
53372688,20,20403,2021,12,0,1,32
53372688,20,20403,2021,12,0,2,18
53372688,20,20403,2021,12,1,0,56
53372688,20,20403,2021,12,1,1,31
53372688,20,20403,2021,12,1,2,31
53372688,20,20403,2021,12,2,0,44
53372688,20,20403,2021,12,2,1,31
53372688,20,20403,2021,12,2,2,28
53372689,20,20403,2021,12,0,0,191
53372689,20,20403,2021,12,0,1,105
53372689,20,20403,2021,12,0,2,163
53372689,20,20403,2021,12,1,0,150
53372689,20,20403,2021,12,1,1,176
53372689,20,20403,2021,12,1,2,188
53372689,20,20403,2021,12,2,0,161
53372689,20,20403,2021,12,2,1,157
53372689,20,20403,2021,12,2,2,182
53372740,20,20403,2021,12,0,0,409
53372740,20,20403,2021,12,0,1,73
53372740,20,20403,2021,12,0,2,211
53372740,20,20403,2021,12,1,0,867
53372740,20,20403,2021,12,1,1,254
53372740,20,20403,2021,12,1,2,477
53372740,20,20403,2021,12,2,0,749
53372740,20,20403,2021,12,2,1,207
53372740,20,20403,2021,12,2,2,408
53372750,20,20403,2021,12,0,0,1307
53372750,20,20403,2021,12,0,1,1566
53372750,20,20403,2021,12,0,2,1434
53372750,20,20403,2021,12,1,0,1525
53372750,20,20403,2021,12,1,1,1619
53372750,20,20403,2021,12,1,2,1557
53372750,20,20403,2021,12,2,0,1469
53372750,20,20403,2021,12,2,1,1605
53372750,20,20403,2021,12,2,2,1525
53372760,20,20403,2021,12,0,0,1554
53372760,20,20403,2021,12,0,1,1637
53372760,20,20403,2021,12,0,2,1621
53372760,20,20403,2021,12,1,0,1296
53372760,20,20403,2021,12,1,1,1540
53372760,20,20403,2021,12,1,2,1461
53372760,20,20403,2021,12,2,0,1363
53372760,20,20403,2021,12,2,1,1565
53372760,20,20403,2021,12,2,2,1503
53372770,20,20403,2021,12,0,0,379
53372770,20,20403,2021,12,0,1,378
53372770,20,20403,2021,12,0,2,390
53372770,20,20403,2021,12,1,0,263
53372770,20,20403,2021,12,1,1,442
53372770,20,20403,2021,12,1,2,348
53372770,20,20403,2021,12,2,0,293
53372770,20,20403,2021,12,2,1,426
53372770,20,20403,2021,12,2,2,359
53372771,20,20403,2021,12,0,0,193
53372771,20,20403,2021,12,0,1,50
53372771,20,20403,2021,12,0,2,118
53372771,20,20403,2021,12,1,0,217
53372771,20,20403,2021,12,1,1,46
53372771,20,20403,2021,12,1,2,113
53372771,20,20403,2021,12,2,0,211
53372771,20,20403,2021,12,2,1,47
53372771,20,20403,2021,12,2,2,114
53372780,20,20403,2021,12,0,0,389
53372780,20,20403,2021,12,0,1,387
53372780,20,20403,2021,12,0,2,382
53372780,20,20403,2021,12,1,0,270
53372780,20,20403,2021,12,1,1,336
53372780,20,20403,2021,12,1,2,313
53372780,20,20403,2021,12,2,0,301
53372780,20,20403,2021,12,2,1,349
53372780,20,20403,2021,12,2,2,331
53372781,20,20403,2021,12,0,0,1484
53372781,20,20403,2021,12,0,1,411
53372781,20,20403,2021,12,0,2,842
53372781,20,20403,2021,12,1,0,976
53372781,20,20403,2021,12,1,1,451
53372781,20,20403,2021,12,1,2,685
53372781,20,20403,2021,12,2,0,1107
53372781,20,20403,2021,12,2,1,441
53372781,20,20403,2021,12,2,2,726
53372790,20,20403,2021,12,0,0,123
53372790,20,20403,2021,12,0,1,84
53372790,20,20403,2021,12,0,2,82
53372790,20,20403,2021,12,1,0,144
53372790,20,20403,2021,12,1,1,36
53372790,20,20403,2021,12,1,2,87
53372790,20,20403,2021,12,2,0,138
53372790,20,20403,2021,12,2,1,49
53372790,20,20403,2021,12,2,2,86
53372791,20,20403,2021,12,0,0,101
53372791,20,20403,2021,12,0,2,61
53372791,20,20403,2021,12,1,0,221
53372791,20,20403,2021,12,1,1,46
53372791,20,20403,2021,12,1,2,134
53372791,20,20403,2021,12,2,0,190
53372791,20,20403,2021,12,2,1,34
53372791,20,20403,2021,12,2,2,115
53372792,20,20403,2021,12,0,0,426
53372792,20,20403,2021,12,0,1,183
53372792,20,20403,2021,12,0,2,343
53372792,20,20403,2021,12,1,0,553
53372792,20,20403,2021,12,1,1,373
53372792,20,20403,2021,12,1,2,439
53372792,20,20403,2021,12,2,0,520
53372792,20,20403,2021,12,2,1,324
53372792,20,20403,2021,12,2,2,414
53373618,20,20403,2021,12,1,0,10
53373618,20,20403,2021,12,1,1,20
53373618,20,20403,2021,12,1,2,12
53373618,20,20403,2021,12,2,1,15
53373619,20,20403,2021,12,0,0,101
53373619,20,20403,2021,12,0,1,24
53373619,20,20403,2021,12,0,2,37
53373619,20,20403,2021,12,1,0,54
53373619,20,20403,2021,12,1,1,12
53373619,20,20403,2021,12,1,2,23
53373619,20,20403,2021,12,2,0,66
53373619,20,20403,2021,12,2,1,15
53373619,20,20403,2021,12,2,2,27
53373700,20,20403,2021,12,0,0,40
53373700,20,20403,2021,12,0,1,10
53373700,20,20403,2021,12,0,2,26
53373700,20,20403,2021,12,1,0,90
53373700,20,20403,2021,12,1,1,33
53373700,20,20403,2021,12,1,2,67
53373700,20,20403,2021,12,2,0,77
53373700,20,20403,2021,12,2,1,27
53373700,20,20403,2021,12,2,2,57
53373701,20,20403,2021,12,0,0,317
53373701,20,20403,2021,12,0,1,308
53373701,20,20403,2021,12,0,2,303
53373701,20,20403,2021,12,1,0,123
53373701,20,20403,2021,12,1,1,340
53373701,20,20403,2021,12,1,2,228
53373701,20,20403,2021,12,2,0,174
53373701,20,20403,2021,12,2,1,332
53373701,20,20403,2021,12,2,2,247
52376598,20,20404,2021,12,1,1,10
52377509,20,20404,2021,12,0,0,25
52377509,20,20404,2021,12,1,0,33
52377509,20,20404,2021,12,1,1,14
52377509,20,20404,2021,12,1,2,18
52377509,20,20404,2021,12,2,0,31
52377509,20,20404,2021,12,2,1,10
52377509,20,20404,2021,12,2,2,15
52377519,20,20404,2021,12,0,0,85
52377519,20,20404,2021,12,0,1,81
52377519,20,20404,2021,12,0,2,89
52377519,20,20404,2021,12,1,0,113
52377519,20,20404,2021,12,1,1,49
52377519,20,20404,2021,12,1,2,86
52377519,20,20404,2021,12,2,0,106
52377519,20,20404,2021,12,2,1,57
52377519,20,20404,2021,12,2,2,87
52377610,20,20404,2021,12,0,0,306
52377610,20,20404,2021,12,0,1,405
52377610,20,20404,2021,12,0,2,382
52377610,20,20404,2021,12,1,0,364
52377610,20,20404,2021,12,1,1,548
52377610,20,20404,2021,12,1,2,439
52377610,20,20404,2021,12,2,0,349
52377610,20,20404,2021,12,2,1,511
52377610,20,20404,2021,12,2,2,424
52377620,20,20404,2021,12,0,0,117
52377620,20,20404,2021,12,0,1,75
52377620,20,20404,2021,12,0,2,105
52377620,20,20404,2021,12,1,0,150
52377620,20,20404,2021,12,1,1,26
52377620,20,20404,2021,12,1,2,83
52377620,20,20404,2021,12,2,0,141
52377620,20,20404,2021,12,2,1,39
52377620,20,20404,2021,12,2,2,89
52377631,20,20404,2021,12,1,0,18
52377631,20,20404,2021,12,1,1,10
52377631,20,20404,2021,12,1,2,12
52377631,20,20404,2021,12,2,0,15
52377631,20,20404,2021,12,2,2,10
52377653,20,20404,2021,12,1,0,10
52377654,20,20404,2021,12,0,0,18
52377663,20,20404,2021,12,1,0,18
52377663,20,20404,2021,12,2,0,14
52377664,20,20404,2021,12,0,0,105
52377664,20,20404,2021,12,0,1,50
52377664,20,20404,2021,12,0,2,89
52377664,20,20404,2021,12,1,0,75
52377664,20,20404,2021,12,1,1,63
52377664,20,20404,2021,12,1,2,65
52377664,20,20404,2021,12,2,0,83
52377664,20,20404,2021,12,2,1,59
52377664,20,20404,2021,12,2,2,71
52377665,20,20404,2021,12,0,0,269
52377665,20,20404,2021,12,0,1,406
52377665,20,20404,2021,12,0,2,377
52377665,20,20404,2021,12,1,0,70
52377665,20,20404,2021,12,1,1,433
52377665,20,20404,2021,12,1,2,254
52377665,20,20404,2021,12,2,0,121
52377665,20,20404,2021,12,2,1,426
